PaCMAP_X,PaCMAP_Y
8.595227,-1.3991331
8.592551,-2.0340376
8.740537,-1.5379397
8.524766,-1.4985478
7.8423576,-1.7896283
8.886698,-2.7923865
4.4471765,-2.823205
10.263371,3.7500331
10.30679,4.0962124
11.042221,2.108512
9.687785,2.8428042
8.689187,4.133922
6.4074774,1.726807
5.9986477,3.005656
7.0518513,4.6492543
10.570571,0.38890526
10.755647,1.1512933
10.295048,0.6948012
8.169785,-1.6079729
7.5279927,-0.67430514
9.175768,-0.9253159
11.005712,0.6942268
11.2857,2.8993642
11.14765,3.235284
9.444708,-0.5571336
1.7972649,-0.46222654
2.2957683,-0.37595063
9.2618065,-1.4198444
10.2586155,0.7138096
9.590861,2.1898255
8.454156,4.548216
-7.2345448,-0.58176684
-6.6470113,-0.19790806
-6.611567,0.13839886
-7.526117,-0.48413354
-8.1845875,-0.5940364
-7.585994,-0.50910527
-7.8981504,-2.449777
-6.4478374,-2.5726743
-5.896542,-0.4820335
-6.934679,-0.07954439
-7.953889,0.4860753
10.530813,5.444728
10.24979,5.5728254
10.557686,5.3288107
10.1902895,5.9898744
-11.444986,-1.6700027
-10.141186,-0.24383369
-11.661776,-2.2985814
-11.67621,-1.9913716
-11.523174,-1.6383078
-9.606714,1.1689948
-9.3303995,1.919872
-4.7000604,6.289103
-3.1740766,5.2696223
-2.6627297,5.428644
-7.339097,-5.214991
4.8497624,-2.0113142
-5.411023,-5.8660784
-3.4750922,-5.24646
-6.20586,-6.6718345
-6.653069,-6.690468
-7.8682947,-6.6248355
-7.5723267,-6.918719
-7.485186,-6.014987
-5.5717278,-5.768408
-7.829045,-6.9239864
-7.014984,-7.011638
-7.4309506,-6.9779816
-5.4409275,-6.2355824
-7.101782,-6.976994
-7.3139277,-7.0424466
-7.5256243,-7.0513453
-6.604092,-6.799592
-6.110745,-6.571379
-7.0322013,-6.8277407
-7.4817367,-7.0514855
-7.168034,-6.5324764
-5.8031864,-5.351558
-2.1835,-6.1364264
-0.3172073,-8.346269
-2.3852098,-9.025513
-2.6764588,-8.892741
-5.603777,-7.445324
-3.4285874,-8.53289
-3.779074,-7.8293986
-3.6495018,-6.207087
-3.0049295,-3.7662427
-3.9063368,-5.7780924
-4.717171,-6.3872595
-5.5327377,-6.8102136
-5.151223,-6.932401
-4.2023826,-6.0388355
-5.154204,-6.5939245
-5.761071,-6.9726515
-5.7031255,-7.665417
-6.4974465,-7.3670163
-6.159705,-5.5832586
-5.414033,-6.217745
-4.6802006,-7.648936
-4.3268433,-8.538531
-1.655884,-9.423537
-5.6458063,-7.3970776
-5.1794143,-5.8690796
-5.629217,-7.4338593
-4.774415,-8.477513
-6.261964,-7.7634587
-4.8663173,-8.486101
-7.1638856,-7.417273
-5.626387,-8.081194
-3.1623144,-9.175107
-4.22234,-7.9626136
0.95034313,-9.257714
0.90600526,-9.353841
0.8462125,-9.009343
-2.549777,-9.04205
-4.928376,-8.211489
-3.4871662,-8.639964
-4.6249905,-8.563079
-0.12054418,-9.450045
-0.66922665,-9.297904
-4.908465,-8.048848
-6.2904425,-7.516351
-7.1482143,-7.4144483
-8.066077,-7.0831127
-6.932633,-7.1715417
-3.7072277,-8.016245
-4.1559644,-4.890278
-5.5782604,-5.540368
-5.5836673,-6.722456
-5.5774875,-6.820119
-7.9386263,-4.1605306
-4.2255054,-2.949682
-3.7836094,-2.048439
-3.4723983,-5.5249977
-5.302271,-7.090996
-2.843181,-5.4850464
-3.2021954,-7.245715
0.014958609,-9.174784
2.2839308,-8.293615
2.8164904,-8.36387
1.5090108,-8.847457
3.6445265,-7.58316
-5.309575,-8.084024
-3.4004653,-8.5385065
-2.406958,-8.947493
-1.6349329,-9.41506
-3.394333,-9.059968
-1.3202211,-9.591423
-2.0956337,-9.292369
-3.2425368,-8.719632
-5.7325616,-7.666624
-5.8788333,-7.0880013
-5.7694006,-7.2999487
-4.8415966,-8.241846
-3.7802744,-8.64162
-6.2484794,-6.9585247
-5.7297997,-7.2720127
-5.732849,-7.2774506
-5.750394,-7.3430843
-5.1540866,-8.2053995
-5.7137117,-7.2904816
-3.9477735,-7.5201526
-5.3902936,-7.1408734
-3.281693,-7.8571043
-5.127813,-7.1098785
-4.3436728,-6.338553
-5.364183,-5.578207
4.5864463,-7.2609324
4.5499244,-6.8084636
0.53459686,-7.1674557
-2.8702292,-7.376125
-5.6513844,-6.533158
-5.667351,-4.5600257
-5.038825,-5.0438743
-5.6519504,-4.327133
-5.130277,-5.436892
-0.16931534,-7.7964845
-2.1583154,-7.820048
-4.0376554,-6.2242603
-3.9153178,-6.9904275
-5.351302,-7.359525
-2.628494,-8.861331
-5.2900567,-7.557958
-5.818538,-7.247262
-5.1823845,-8.081927
-4.7119527,-8.323132
-5.3631206,-7.5753336
-4.5253243,-7.511853
-3.146433,-8.912003
-4.8835764,-7.622078
-6.239446,-7.19948
0.36849746,-8.514544
-2.4605248,-8.813079
2.4144099,-8.495048
3.221472,-8.413265
-4.131652,8.444349
-1.3216698,-6.9522085
-4.3043494,-7.639825
-5.511198,-8.032101
-5.9717994,-7.8106456
-9.55358,-6.023906
-12.492244,-5.2426496
-12.514047,-5.017638
-12.742332,-5.5015597
-12.545713,-5.112526
-12.694457,-5.423781
-12.566462,-5.3879776
-12.678354,-5.3812385
-12.649217,-5.380766
-12.668245,-5.464885
-11.592252,-5.5094037
-12.40938,-5.1579733
-12.451765,-5.3631124
-10.027138,-6.2347226
-4.009718,-6.77645
-5.651813,-7.493793
-12.354704,-4.93863
-12.517338,-4.8597894
-12.643738,-5.0794897
-12.593948,-5.04439
-9.518808,0.5024303
-9.846274,-0.38393956
8.956578,4.775003
8.602835,4.645323
8.481414,4.4161997
8.32975,4.590903
-6.2000327,1.3553885
-6.398097,1.3220177
8.765762,4.7780256
8.8097925,4.777105
8.061695,4.8499084
8.865883,6.084678
-8.375499,2.2320986
8.892861,5.970141
9.989481,5.628696
-8.330728,2.3112485
-7.94653,2.322055
9.278942,4.585382
9.221693,4.7763686
10.610431,3.690788
6.116215,2.0040781
3.8310463,0.5378603
4.2295833,1.3726515
-1.7338381,0.7951609
-1.5793837,0.32318
-0.8585952,0.94096696
-1.7607695,-0.30609855
-2.1336224,-0.14295386
-2.151823,-2.0809102
0.05586401,-0.82973
1.2081519,-0.94027954
4.510005,2.9343865
1.4465684,-1.8900526
0.9755765,-1.9061114
2.265677,0.20992191
0.8787131,0.44222707
2.6329448,0.76349884
3.3296204,-0.80328876
0.79000455,0.62515503
0.4154535,0.061040163
0.06773445,-0.06710125
0.79660904,0.28464833
6.0144835,2.3321028
-0.4099978,0.6581381
5.306989,4.306853
-3.8969223,1.9271759
-5.1686378,1.7267601
6.2750583,4.6985755
6.493274,4.9942503
7.569074,4.6350684
-1.8244278,1.1329393
-1.3033363,2.5262716
-1.329957,1.3591517
1.0858759,2.0959527
7.650767,2.8399715
0.20275839,2.357828
-1.9420127,0.56275856
-1.8933381,0.257162
0.95894563,2.2085898
1.8603153,0.85326743
1.4954734,2.071241
6.386634,4.7154374
7.7167864,5.1032887
7.1073914,4.9537344
-3.7192335,3.2703052
-5.686892,2.6118224
8.171306,5.04757
-1.7964243,1.2715211
-5.405197,-3.5728314
-6.8740473,2.2664635
-0.12948474,2.410444
8.31765,5.886063
-6.778757,2.345356
11.065785,3.221974
10.945327,3.2624023
10.331517,5.0499306
10.289569,5.1145597
10.368846,4.454104
9.644759,4.927798
7.3134775,5.113563
8.552306,5.6149163
7.5246553,3.6337433
7.740472,2.9303856
7.15357,2.1387174
4.213502,0.52156633
5.3196497,0.06425885
4.155742,1.2258508
7.1462436,2.6078622
7.923203,5.1311517
8.298712,3.0259879
8.255935,5.028226
8.231507,5.156973
6.6470804,4.126959
-0.71140283,2.4610245
-4.2721095,-0.7654757
6.4099097,2.478518
7.37411,2.8681
0.33032212,0.79925853
4.137795,0.7056152
8.258826,3.1875088
6.704936,2.2556567
6.4035134,3.205203
-0.7068424,2.2935302
7.1446877,3.2858758
7.381865,2.0766356
7.5436935,1.7771003
7.505383,2.818846
7.5567966,3.2068331
0.022702014,0.97907376
0.24785234,1.4864457
5.9601316,2.968483
8.170666,2.73168
7.2554364,4.2253413
6.678578,3.7179983
8.053509,3.2971857
11.186361,2.9277766
10.88031,3.442276
9.696128,4.876746
7.381656,3.778832
9.834068,2.8831394
-6.555544,2.2824023
-6.4119763,2.3208387
-5.8305397,4.3525405
-6.1171513,3.967274
-6.1560483,2.4300523
-5.984437,2.6044166
-5.3809423,2.9171612
-7.0724244,2.052506
-7.8007936,2.225486
-2.2377,2.8997126
-5.3870654,2.6744783
-4.604486,3.1109397
-4.1956706,2.7021444
-2.3212209,2.7903948
-1.3588308,2.2092137
7.9369416,5.342391
-9.685318,0.39737546
-10.494833,-0.091061264
-9.281446,0.82946706
-8.779233,2.2148864
-9.058994,1.9917693
-9.088905,2.0598083
9.490216,6.033216
10.043379,5.7675004
-9.343746,1.4116784
10.280727,5.8119392
-8.878207,2.1604784
-9.599671,1.2430838
-9.797414,0.8532415
-9.798358,0.69343495
10.31014,5.7173805
8.160343,5.849372
-9.7752075,1.0543023
-10.0374565,0.46556002
-10.253985,0.098639436
-10.289692,0.12083609
-10.33439,0.11419824
-11.160815,-0.9409874
-10.872516,-0.7429348
-11.6054735,-1.8068954
-10.925022,-0.75319576
-10.4982605,-0.27818614
-9.665194,0.6129135
-10.171797,0.2130653
-10.425019,-0.06429163
-9.337838,1.3697093
-8.264551,1.6358275
-11.034712,-2.9683788
-8.902308,1.1977763
-9.77507,0.28849322
-9.561988,0.5847662
-9.631338,0.71431994
-9.209281,1.8963277
-8.49646,0.90498716
-8.794553,0.33747
-8.182132,1.5306911
-9.495346,0.5260419
-10.190827,-0.6684099
-8.0517645,1.0852294
-10.348154,-0.96607316
-11.603783,-1.8812989
-10.183976,-0.27258474
-8.650047,1.4960556
-9.715917,0.2440373
-9.0051,1.5767728
10.009982,5.955552
9.961911,6.0935693
-9.018967,0.9725177
-9.746913,0.27866143
-8.943795,1.279872
-8.999311,1.808562
-11.179025,-1.6074132
-10.835964,-1.1732723
-11.146271,-1.4796215
-8.294241,1.9054329
-8.855353,1.4847833
-9.165437,1.150075
-9.254391,1.1182215
-8.331128,1.7336445
-9.119984,1.0850955
2.2320457,1.51183
5.617499,1.7257745
-2.0024898,-0.5035759
-1.7688608,-0.76078236
-4.247424,-2.4701505
-0.25880352,-0.94194305
4.3246665,-2.9879382
3.8593585,-5.6074796
4.2680025,-5.8930135
2.546098,1.4973704
0.43702263,-1.1245964
7.420837,-2.8895743
5.7918577,-3.728359
3.9522593,-5.982673
2.464952,-4.2843356
0.72131777,-0.23165335
0.217543,0.23034936
-0.50749785,0.5442889
-8.928429,-2.0662272
-9.765929,-1.5704324
-10.328292,-3.472423
-11.775719,-2.9882474
-11.774061,-2.6537368
-11.42495,-2.1662753
-11.21751,-2.3588986
-10.112801,-1.1412909
-10.60992,-2.7016332
-10.257068,-2.5926967
-4.7338986,-3.939943
-9.09363,-2.2952392
-8.564388,-1.0053799
-6.777544,0.73102075
-6.743242,1.5718077
9.37293,1.3374351
9.373644,1.6616486
10.102801,1.6574044
1.2085432,0.01931576
0.38954487,1.5120325
9.224426,4.413071
7.3602543,4.5422306
2.3130097,0.33367425
7.8818917,2.0760322
7.992513,4.754284
11.0881815,2.3256738
9.207311,1.7959211
8.540264,1.4155557
4.4430017,4.567739
6.222703,3.4486766
4.868731,3.0295908
10.135671,0.8360872
5.761822,-0.7135099
4.432848,1.9784945
3.3096204,-0.1736744
7.277585,-2.1531236
3.3574462,-6.893244
-2.2248392,-7.477219
3.6167266,-6.7711444
1.7934282,-3.904551
2.9387462,-4.5577126
3.9804983,3.3318734
2.519645,4.6906137
1.7472664,5.2102914
4.5517936,3.3218272
5.94697,2.6212482
1.629447,4.287788
1.6683949,3.6137795
1.0143545,4.2318573
1.4666133,3.6622741
1.6950814,3.410399
2.3279557,-7.1587834
4.763999,-3.567635
0.78706753,-3.9693646
0.3271296,-7.0478415
3.221706,-6.742601
3.6328585,-7.0393853
5.588054,-3.7363493
4.469367,-5.9099126
1.011424,-7.9867187
6.038869,-5.950049
3.5055525,-5.7926545
6.631918,-5.677474
6.289179,-6.2799554
4.866821,-6.462397
5.1352816,-6.3449283
2.9396958,-6.836334
4.162222,-6.1713142
3.6441693,-6.892023
3.2485812,-7.112862
4.635459,-5.8514495
1.5128313,-4.5285277
3.4777784,-6.121328
9.9613285,0.8001647
2.0667586,-3.7924073
3.3105528,-2.562812
6.242878,1.0183493
6.8781753,1.3965026
1.7293557,4.0335846
6.2516704,-6.32852
0.6006625,-7.0273337
4.1987042,-5.9868956
1.7454684,-4.295934
0.015081231,-5.836999
1.7809529,-0.52886033
10.977276,1.3133786
10.498557,1.6024966
9.178028,1.778449
4.5577245,-4.263995
6.165085,-1.2814534
0.03488866,-6.1493645
4.249769,-5.588308
3.7598572,-6.0981984
1.8124261,-7.0708485
0.6089154,-7.8369527
4.1106496,-6.91504
6.195825,-5.3429036
2.0727427,2.561568
8.121782,4.34643
10.338745,1.5093741
10.276151,1.2737356
6.4883547,4.680149
2.8125975,0.39714414
8.901689,2.362301
8.992862,3.0338123
4.05197,-0.48807126
-0.09391626,-2.7007213
-0.45407972,-5.0536485
3.422465,-6.3598657
0.44897532,6.826262
1.7404284,-5.3403997
5.2076936,-5.889718
0.07707792,2.4487028
-0.33122244,6.5260916
-2.658124,7.886629
5.094773,5.690371
4.8371177,5.7025886
1.1954007,9.297226
1.4672194,9.200222
1.0780544,9.783577
1.2123282,9.733078
3.5920713,8.3866005
2.6007009,8.549756
0.5825227,9.967125
0.918384,9.714039
0.47532067,9.992554
-0.16168779,9.89998
0.06524176,9.338265
-0.0923026,10.061706
1.5608499,9.689911
0.40514752,10.031865
3.392146,8.440227
3.5252728,8.347125
3.1740355,8.434308
2.1748056,8.88775
3.3883355,7.2807016
-0.28591,10.241269
-0.0894969,10.238008
1.5106593,8.974346
0.25174943,9.994431
-0.117845155,10.271258
-0.68567973,10.496033
-0.16011819,10.252758
-2.8096435,10.389797
-2.873438,10.284489
-2.4357426,9.882134
0.626256,9.561223
-0.39623666,8.312686
-0.18412076,9.608133
0.7355696,8.898566
0.55358565,8.568627
3.5171745,8.082518
4.9748497,6.9590807
5.0696745,5.841992
4.6820636,5.7743053
7.1028852,3.564249
8.570831,2.2764468
4.75165,6.979785
2.839095,8.301879
2.6633308,8.397403
3.1157336,8.061005
2.516324,7.895124
3.6837664,5.7470818
3.7443564,5.4605837
4.571759,5.395268
4.179206,5.692991
6.202714,4.110271
4.814552,5.592003
4.7397666,5.459556
5.5013833,4.583436
6.7012963,3.5762558
4.319776,4.4395924
2.8978815,3.889076
7.998173,-1.2816843
7.028861,-0.7666627
0.7916487,5.030549
-0.035128333,5.8615346
1.0717531,5.9084167
4.0858603,3.0993555
6.7341747,0.19870926
3.3620336,3.1169884
3.2775528,1.7637787
7.904328,-3.3577788
5.791105,-4.8028793
-4.860336,-3.566893
-6.0926466,-2.931097
-4.3275595,6.3044252
-0.929184,6.1014094
-1.7133253,1.3478103
-2.4887722,3.1356127
2.829892,1.9859929
9.530905,-3.0082285
7.6489034,-4.4265037
-2.8527591,2.4593167
-4.0959005,2.4522233
-3.3521867,-2.295968
-3.6087644,-2.1221807
-1.4975384,0.12876771
-0.87958175,0.48805627
-0.35559776,-0.39407507
1.5087974,0.78032583
7.0377913,2.4766457
8.150366,5.0493917
-8.396497,1.986573
-8.334492,1.2293149
-8.445411,1.0942135
-9.1673565,0.52193
-8.511639,1.0620916
10.110342,5.652838
10.099794,5.7925572
9.843612,4.13661
10.057991,3.6835985
10.070364,5.8341765
-8.8356695,1.4870816
-10.388705,0.02451865
-9.291998,0.67648745
-10.045735,0.41567075
-10.637291,-0.358705
-10.442648,-1.6476825
-9.818973,-0.24973808
-9.249582,1.264212
-10.114402,-1.0163957
-8.7128315,1.0996811
-9.215676,1.2825421
-10.81399,-1.0536324
-9.73799,-0.50445694
-11.453259,-2.1847284
-11.144553,-1.747683
-12.069626,-3.93224
-11.225071,-3.042503
-10.987972,-2.984271
-12.071491,-4.705497
-2.458244,10.052365
-2.6986432,9.8341875
-2.4219437,10.033387
0.35189652,10.351016
-0.32466096,10.18349
0.56275725,9.985326
-0.14896917,9.819852
3.3144484,8.343217
1.4356055,8.909996
1.8866452,9.054847
-2.4049985,9.341936
-2.9845994,9.092039
-0.2863328,8.537994
2.0755694,8.991698
-0.30138314,8.757821
0.8197018,9.694738
0.9076515,9.757948
-0.5313289,9.740122
-0.18767484,8.852831
0.5380776,9.450737
-0.51047724,8.912866
1.4918747,9.477493
-0.27253872,9.098831
-0.074905574,10.043769
-2.3597445,9.564551
-1.8224651,8.996281
-3.3680055,8.710582
-3.5296602,8.741769
-0.71425855,8.372128
-1.1125271,8.588415
1.4517424,9.3431635
-1.4305321,8.887845
-2.4968617,9.429282
-2.636961,9.456128
0.87559825,9.604672
-2.011652,9.449907
1.814415,9.535
0.46237412,7.409111
4.2739263,6.755187
3.1001148,7.924492
1.6973284,8.532782
3.3543866,6.9013987
2.2377002,6.268234
1.2980286,5.990553
-2.2432654,5.6263056
3.2116673,5.8107486
3.2171164,4.8918867
-1.2202214,4.1122246
0.46744925,6.152657
3.1640384,3.8548195
3.5767467,3.8068323
0.44234928,7.1228456
-0.25702593,6.445821
-2.0167863,5.782304
-3.922754,3.9936604
6.64005,3.9611506
4.9520717,4.751973
-2.476289,7.830134
-2.1427033,7.3834805
-6.489337,2.4666002
-6.675832,2.59034
-8.568585,1.624721
-8.563098,1.7727332
-8.864296,1.6881548
-9.1516,1.1351651
-9.932151,-0.7528109
-8.869463,1.5611964
-8.937933,1.5539181
10.045557,5.7970347
-9.071171,1.5246406
-9.22233,1.5394748
-8.908312,1.4706957
10.125601,5.7896924
10.167981,5.399676
8.162804,3.388197
9.843907,1.8484797
10.845585,2.981671
8.427189,4.9264007
8.78843,4.9969687
8.97116,4.9663877
8.735264,5.918951
-8.489819,2.2335489
-8.693006,2.1475093
-8.434191,1.8870806
10.20867,5.6167006
10.323283,5.250799
-8.803055,1.6734858
-9.489409,1.1125014
-8.822232,1.7502555
-8.614052,1.3122785
-10.337547,-0.06270917
-9.138888,1.2429364
-10.831588,-0.93301547
-10.332187,-0.34304154
-10.488259,-1.0757531
-10.303638,-0.29451293
-11.677894,-5.0199656
-11.236404,-2.7499046
4.4623213,0.22190648
3.1597962,0.9895567
1.1077794,-2.840014
0.259268,-3.0749495
1.1191558,-2.5776172
6.4981723,1.0687952
5.624512,5.8370576
5.1309433,3.6108437
8.301722,1.6461446
9.36766,1.2001824
8.756094,0.46128526
8.172126,0.47256452
3.971661,-0.6609224
8.93351,-0.96991915
10.824348,1.1115637
11.064465,1.0943283
10.348232,0.95270944
9.06937,0.8394129
10.349327,2.1534157
9.074998,4.206439
9.126586,4.6718416
8.949658,4.330618
10.1160755,4.012175
8.840508,4.3438573
-6.6607656,0.63085294
9.272902,4.2068067
9.365702,4.514944
10.650695,4.3031006
10.481856,4.501381
9.7646265,4.834276
10.20491,4.1455836
10.767459,3.189436
9.529305,3.0205498
9.469531,4.36678
10.193285,3.9597688
8.96722,4.6452694
9.960599,4.2993917
9.6319,2.8658414
10.581821,2.7167246
10.255329,3.5483348
10.754479,3.2328854
10.747626,3.019467
10.493252,3.841439
10.585547,4.1304803
10.456207,3.9788632
10.127238,5.1478167
10.334343,5.003478
10.367598,5.4860454
-8.397638,1.4823507
10.322664,5.6481414
-7.4546986,0.01991087
-10.670986,-1.9472209
-9.209277,-3.2717524
-9.953831,-4.117672
-8.676535,-3.1236122
-9.006691,-3.1267605
-10.586838,-3.6334736
-9.443875,-3.9066358
-8.460238,-1.4423261
-9.080688,-1.8086444
-11.828026,-3.5127995
-10.144392,0.113527074
-11.117729,-3.3174038
-12.28152,-4.899819
-12.404709,-4.801677
-10.012818,-3.155638
-10.456622,-0.93240786
-10.621218,-0.7672138
-9.4118395,0.50164956
-11.747169,-3.27643
10.184923,4.4393773
1.0306426,0.5202158
8.6594,3.9917603
9.86906,4.4216423
9.545221,4.341363
9.238717,4.1376414
9.3679695,3.9092064
9.193208,3.7625043
9.39368,3.7218447
-2.9597182,-2.436383
-0.47282636,0.036681775
-1.6311015,-2.5020244
-2.0342047,-4.2411246
-0.92869145,-4.480214
-0.31916445,-5.2116423
-0.27535343,-4.5595765
9.393998,3.7433372
9.280123,3.8110316
9.495596,3.8026974
9.569227,3.760864
9.647798,4.0339413
5.2196236,-1.1610719
6.3055563,-1.43229
3.3628113,-3.2578197
0.3774691,-3.4296322
3.9795458,-1.2282625
6.3686905,-2.0956433
6.7893357,-2.0017383
5.5125756,-1.6978364
5.536731,-3.7764444
7.678081,-2.4246
8.665351,-1.9832743
10.981157,-1.9224515
10.989241,-2.1466565
8.395772,-3.5201764
8.86786,-3.1203053
10.622107,-2.6579452
9.323556,-2.9104207
7.6679425,-1.279542
6.93066,-1.0631942
5.674111,-1.4078455
7.938186,0.5557951
8.272681,0.66118026
7.516686,0.68997604
7.694669,-1.9742403
7.0854692,-2.0694451
9.490717,0.49444497
8.874743,0.93433315
10.210372,3.7697444
9.310567,0.41751856
10.123938,-1.3663392
6.2314386,-1.6225215
8.094047,4.430805
-4.889064,1.1067151
-5.852972,-0.6164968
-2.6617758,-4.1364803
1.6009448,-2.2941523
8.217697,-3.5738847
8.37856,-3.5442019
7.6196656,-4.04128
0.3814347,-4.6480994
1.8993095,-5.4154572
-3.688674,-6.406859
-3.4304426,-5.395897
2.8129854,-5.5200872
8.031394,0.9925503
10.525732,0.81209695
9.745618,-1.728958
8.392913,-4.186551
10.382339,-0.07704264
8.697572,-3.7375894
10.072347,-3.492493
10.725933,-1.8583033
10.152608,-1.5554214
9.934092,-2.4137225
10.518379,-1.537208
9.338771,-1.6148939
7.7538333,-0.37045407
8.720413,-0.567578
9.960535,-0.80837303
9.516136,1.0855851
9.406781,2.816066
9.468959,3.9471714
9.504681,4.733314
6.7141194,4.3742275
-4.488064,0.91518253
-2.47312,1.7714227
-6.665848,0.7562732
-7.409387,1.5178527
-7.9563284,1.473052
-6.3141494,0.76120526
-7.443364,1.3247437
-6.907784,1.0800905
-7.893596,0.477127
-8.0469675,-0.7938941
-8.203249,-1.2843701
-8.248314,-0.5080952
-9.313742,-0.6426297
-9.265619,-1.4439355
-10.722725,-1.6092517
-11.465565,-2.5856078
-10.579268,-0.9201594
-8.501338,1.3546218
-8.823906,0.90080434
-9.195304,-0.4243894
-8.619445,1.2920538
-9.179946,0.5230027
-10.612675,-1.1474864
-11.018198,-2.5900362
-8.698003,1.6133586
-8.8759365,1.2550557
-9.45365,0.6492202
-9.25186,1.0188711
-8.233779,1.6380876
-9.087598,0.9212776
-10.671072,-0.5331742
-10.606183,-0.24305716
-9.0560055,1.173323
-9.151543,1.0152438
-9.047454,0.7928496
-8.964061,1.0384436
-8.632522,1.6684535
-10.528991,-0.5943467
-8.883988,2.1367145
-8.968053,1.8991936
-8.922549,1.9741853
9.950784,5.9563537
10.453701,5.597756
-9.258488,1.5642672
10.223522,5.755722
10.440702,5.526529
-9.03487,1.5707623
4.930331,2.0763931
4.2601695,3.2884858
4.185049,3.275714
4.135813,3.477637
4.1864634,3.2876613
4.784089,1.3574024
4.1507335,3.1997883
9.274106,-2.8665607
8.610839,-2.9043632
9.440348,-3.740332
5.994563,-5.038453
7.6285944,-3.3924358
7.6850815,-3.2467172
9.595694,-2.973582
10.611015,-2.4017358
9.912227,-2.612258
5.4960704,-5.877793
7.6983085,-4.477321
5.8880396,-5.026763
7.892548,-4.5511913
8.582886,-3.379562
7.1882267,-4.526578
4.0008354,-6.8236203
3.0843155,-7.4920273
6.7649813,-5.0899673
6.2143164,-5.8564262
6.888662,-5.3148055
4.4758625,-5.5609746
7.163805,-4.2437935
6.5252647,-4.2197537
7.4523706,-2.7069266
4.2267184,2.9636984
5.6931524,-5.4983172
7.558796,-2.8154058
6.1209936,-4.2306166
5.9350147,-4.0499535
8.388542,-0.086106144
6.5166655,-0.1329966
6.4800797,-3.3720126
4.293843,-4.062479
8.354495,-2.702993
7.9485126,-3.0360029
10.029959,-0.9549714
9.152313,-0.7107211
5.671741,-0.7711945
9.066635,1.37098
6.088181,-0.5998001
3.708629,-4.1403155
4.0073957,-5.1484575
2.1869082,-5.3935833
5.0380535,-4.358151
8.753757,1.0699362
2.1950176,-2.1860843
4.3427644,-3.6472244
5.457325,-4.441792
1.882271,-6.6270375
7.223157,-4.069231
1.100994,-3.936178
3.9065158,-4.3147407
9.06367,-1.0649959
7.0085506,-1.345153
9.440942,0.5933424
9.132429,-2.1643145
-2.4663792,-4.485263
-2.811097,-5.4993334
-2.5691307,-5.214631
-2.4409704,-5.6301665
-0.6650397,-5.6031895
3.0760422,-5.903517
5.662583,-5.6439624
0.67049646,-7.114649
3.5728216,-6.5789714
3.2365544,-6.4553456
7.7106123,-4.831262
6.5175953,-5.173351
7.6891055,-4.7329717
5.0663505,-5.1492457
4.30182,-3.7264214
4.2270427,-3.8591092
3.7070465,-5.891244
5.6416793,-5.2708526
-0.7987925,-5.434092
6.0655823,-5.5924263
6.10672,-4.0329027
6.9260244,-3.715179
4.284022,-3.6723993
6.915609,-3.4438496
5.8759217,-3.596593
3.6963542,-5.14413
2.178932,-5.3839636
2.3436944,-4.721193
3.6358178,-4.1621375
8.493495,-1.704153
6.4194107,-1.6858747
5.0217657,-2.9724407
3.3178186,-3.0235431
3.689746,-3.3073597
7.145961,2.8651805
7.1547065,1.0723372
8.854537,1.3124549
8.290943,1.8507502
7.8944206,-0.1987112
8.010782,0.5999475
8.271812,0.3556496
7.510986,2.0120597
5.7324433,2.1448653
-0.0487081,2.1962988
-1.5268317,1.6142166
3.629386,0.039152324
6.0927453,-4.81216
3.4490726,-2.3669193
-0.06304018,-0.24514939
0.6271701,1.201031
-2.0187824,0.17054239
0.23666705,2.7366073
-0.7349233,1.7048074
-1.739741,2.0590837
6.822703,5.0943966
-8.67906,2.2038097
-7.508747,2.0716994
-7.5261135,1.6881161
-7.9560065,1.1541077
-8.296597,0.39923164
-7.8265047,0.36904767
-8.435175,0.33143032
-7.6141577,-0.042067274
-7.8791647,0.3718933
-8.022236,0.17370044
-9.716303,-2.8164816
-9.040415,-1.8335011
-8.6647625,-2.3698525
-10.044994,-2.462391
-11.274648,-3.6000006
-9.198019,-3.5260894
-10.726665,-2.8941128
-11.74612,-4.6533546
-11.1075115,-4.2018127
-11.958927,-4.4997654
-12.260101,-4.575663
-11.379848,-4.381922
-11.626672,-5.21903
-11.946054,-3.2273412
-9.425502,-2.1021998
-12.230747,-4.3808312
-12.347147,-3.9438906
-11.188348,-3.0762265
-11.292113,-2.3502133
-5.1966486,-3.2028582
-7.2113495,-3.6211476
4.7571664,2.8682804
7.721792,2.704003
3.4661295,3.0267012
6.3234367,3.641449
5.7029157,4.225941
1.962399,4.5557976
-6.3586035,1.3390943
-6.29905,1.4134122
-6.6609015,1.1486185
-7.1229534,-0.12699246
-7.4507627,0.010485432
-6.6469035,0.11466676
-6.983799,-0.65189517
-7.026229,-0.53377277
-7.781597,-1.0519323
-8.313753,-0.8723937
-8.018642,-0.9256533
-6.9247723,-2.1007311
-2.349712,-2.5449772
-7.1175876,-1.397946
-8.061757,-1.4917502
-8.041903,-1.556989
-9.114634,-1.2295668
-8.585088,-1.5132582
-4.3938622,-2.0665536
-7.6103883,-1.5579216
-12.39209,-4.4642563
-10.7833,-2.9342158
-12.066252,-3.8824623
-5.593487,-3.3527355
-5.547729,-3.3014667
-12.607947,-5.052938
-11.625244,-2.511998
-12.35469,-4.7687244
-12.206901,-4.5274296
-12.447182,-4.619122
4.05978,3.3251321
3.6861756,2.357294
-0.07671401,4.5055285
